order_date,product_id,rank,quantity
2026-01-07,f8e03e58-bd5b-45db-93a6-4d3a674e445a,S,1
2026-01-07,f9af4031-82af-4bbd-98f6-cca4d7bd30a4,A,1
2026-01-07,f9d45c88-1520-4de6-b24c-1863e33743a8,A,1
2026-01-07,fa2f8f90-f1e9-4d8f-8ff6-99372a643439,S,1
2026-01-07,facb2548-298b-4ab4-9c4a-8a48e34e5cf0,A,1
2026-01-07,fae83bec-1722-4894-b07b-4529bcba63ce,S,3
2026-01-07,fc4986f6-a845-4d4d-8341-85d10d53ddf2,B,1
2026-01-07,feedf00c-e0b0-4715-86a9-c971caf19a2d,A,5
2026-01-07,ff7b7e36-f73b-4dfa-83b5-f8b5c8d01bed,A,2
2026-01-07,ff8c13a0-2a0f-43e8-9b71-fce8d4ab435c,S,1
2026-01-07,ffc89e1b-e3ec-4a2e-96ca-23803cf6e60a,S,1
2026-01-07,fff295ef-8968-4961-8f98-32395763289a,A,3
2026-01-08,00bbb13e-fdbd-4f01-b349-cbd9925f6ee3,B,1
2026-01-08,012c274e-6474-4cca-833c-b51f1b03f074,A,2
2026-01-08,040d4555-9526-47d0-9bd9-fc55b9ee8047,S,1
2026-01-08,0c237606-88ae-40d4-96da-7539970c8e5d,S,1
2026-01-08,0ead537e-01e4-4d8c-8cb4-8c3fb2c3c48b,A,4
2026-01-08,135a5949-0ee3-411f-a6b0-0ed1a48aa71c,A,1
2026-01-08,14558d8d-e205-40f5-9e1c-e054885f76ee,B,1
2026-01-08,15259d91-ed0f-4114-9b57-b3736bb20cae,A,2
2026-01-08,18d6bd80-9ade-472f-abb3-ea5a73d1d5b1,A,3
2026-01-08,19c50e95-04fc-4671-a840-40c885e8c400,A,1
2026-01-08,1a744283-eeb4-43da-a920-893dfb677e99,S,1
2026-01-08,1b02e049-8422-4a3d-a581-d919aa3ae9e2,S,1
2026-01-08,20737cac-fdc7-4dfa-85ee-4ee424f165d5,S,1
2026-01-08,20ef6768-ad3a-4518-af4b-9bed21c34425,S,1
2026-01-08,214f776f-1321-4099-a063-edb8c6f94a4c,S,8
2026-01-08,22e1a6f5-692f-49d1-8d1a-4c4078a4f5a9,S,1
2026-01-08,2345e6af-868d-4819-8f4e-053a926f172c,S,1
2026-01-08,23af4676-e739-4acb-a30d-af68112a0938,S,1
2026-01-08,260a8a5b-84ff-4ec9-9121-d4fc72bb7eda,A,2
2026-01-08,28543cc1-2717-4f36-ae7c-ed389ef67a41,S,1
2026-01-08,28c98c0d-255d-4028-97dc-ef31fa66124c,S,2
2026-01-08,2ab20bae-5883-4ed4-b219-9cf9e90dcca3,S,1
2026-01-08,2b02540b-2ce0-400c-913d-96b499275d82,A,1
2026-01-08,2bc1fdba-3307-4cf1-b327-5252039159e8,S,4
2026-01-08,30469971-35ad-4cc8-ab88-2cc30f921d11,A,2
2026-01-08,30469971-35ad-4cc8-ab88-2cc30f921d11,B,1
2026-01-08,3096ee2e-50ed-4192-b404-1e43b9b8def7,A,1
2026-01-08,3147687d-9b3f-47c5-88d1-3a36e3195488,B,1
2026-01-08,31e0612b-c111-4a8b-87fc-ec201cac0aa4,S,1
2026-01-08,31e9dc60-12ad-41ff-b489-26dfb935973d,S,1
2026-01-08,34b5d81b-b4f6-4510-ba5d-18ad266e15a9,A,3
2026-01-08,35815c12-e02e-4106-9fec-977ec2a56fe5,A,2
2026-01-08,380b4f97-5c02-44ab-a707-98522489864c,A,2
2026-01-08,38e584c4-2752-46aa-b001-320b2f259c84,A,4
2026-01-08,39358caa-0199-4459-890b-99431b09be1c,S,4
2026-01-08,3cd365f0-7fe8-4193-937b-78d5ed0ce4f2,A,1
2026-01-08,3fc7ff3e-c4a2-4059-93b2-ce2d5bab7a10,S,1
2026-01-08,445de253-fca7-481d-9447-2ec87051928f,A,1
2026-01-08,4485d71a-b3ea-413f-87ea-ca2d4dbdcdc8,S,3
2026-01-08,45180634-eea3-4caf-8e96-6f12e839362f,S,3
2026-01-08,45399145-b90c-403a-8d0d-47c03ca61e27,B,1
2026-01-08,4804aac5-a6fa-4845-9f46-0865a307504e,A,1
2026-01-08,48301f29-bbd5-4ee4-8769-f58210b85430,A,4
2026-01-08,4833b69f-84ae-427c-be99-6f0a658d0f61,S,4
2026-01-08,4b40910f-5eed-48af-aef1-d58e9199174d,A,1
2026-01-08,4da3fb1c-2551-4896-a13f-bb6680738aca,B,1
2026-01-08,4f570788-db73-4de9-ac28-da173c5c347c,S,1
2026-01-08,4f6f5082-827a-4739-a326-605979992bfa,S,2
2026-01-08,4ff7cbca-54e6-4ba5-b6d1-551e4016c3d0,S,1
2026-01-08,555f01de-dc41-461a-b4f0-ce3221019b0d,S,4
2026-01-08,5861d649-723e-4b1a-8ec8-a0ab2679477c,B,1
2026-01-08,5ab52617-a3c7-4c30-abe7-09e39b916b1f,B,1
2026-01-08,6421c9b9-adff-493d-b88f-8d2facc2a9f4,A,1
2026-01-08,6421c9b9-adff-493d-b88f-8d2facc2a9f4,S,6
2026-01-08,64bb44ad-55de-48af-9cbd-c6db9f01c11e,S,1
2026-01-08,64eb27be-fb84-4073-a642-bb86cb09e20c,S,1
2026-01-08,6966c198-bd5c-4bd3-8f2a-12eac1e92089,A,1
2026-01-08,69f8d2b2-cc92-4203-8178-5de89de7f340,S,1
2026-01-08,729bf5c1-410b-4d46-a02d-e911735bd2d2,S,1
2026-01-08,764ff70c-ba81-4331-8eb3-dff76ff66a94,S,1
2026-01-08,78e50936-3b54-4477-8e32-baa7e2a8a1f2,S,2
2026-01-08,79e8676c-129a-4eea-a73e-cb4be685ea3f,A,3
2026-01-08,7a2eb1dc-3580-407f-a296-d84e55c8b539,A,1
2026-01-08,7b55f64d-5b0f-42b8-983c-9b6b697c95ee,B,1
2026-01-08,7e8303ba-e6f8-4a91-ace2-a7c2b432c5ec,B,1
2026-01-08,8110b101-2cb5-4cb5-ab17-653fbe7bd5ba,A,2
2026-01-08,822d25ef-27b4-4621-be85-f0dd5cde926c,A,1
2026-01-08,824ac833-2760-4789-8292-a19bbdf0e8d5,S,3
2026-01-08,8c6dd2ce-a611-4abe-8dcd-5c4bf416c59d,S,1
2026-01-08,90b921ab-e23f-4efa-ae67-9ae217b1976c,S,1
2026-01-08,91bfd291-1133-402c-91ba-c7a0b195ab6a,A,2
2026-01-08,91bfd291-1133-402c-91ba-c7a0b195ab6a,S,2
2026-01-08,91d830d3-1544-4f19-8d91-74979e5dc3e6,A,1
2026-01-08,94b44b3e-7129-49b6-add4-12130722e4dc,A,1
2026-01-08,97129784-5cc1-4bf3-80f5-762b6f9469e3,A,1
2026-01-08,97fc402e-a198-46b2-b81b-696d1d45012b,A,2
2026-01-08,9972d575-aa61-4eeb-8a54-44e20df1764d,S,1
2026-01-08,9a07f39f-78d1-4749-8d83-54bf12221757,A,1
2026-01-08,9a07f39f-78d1-4749-8d83-54bf12221757,S,1
2026-01-08,9c56683e-94b7-4ac5-91f2-e04d71041d7b,A,1
2026-01-08,9d371892-00e7-4078-992c-a7c024322cfd,A,1
2026-01-08,a0757c65-b576-41fd-b2b1-2720c7517f92,S,2
2026-01-08,a1091437-94c1-44d2-be85-cf49f9f5694e,A,1
2026-01-08,a6b839e3-11d2-4def-a0bc-04f8e15d1cc4,A,4
2026-01-08,a942db28-5392-49d5-90b8-71f7642fcdbb,S,3
2026-01-08,aa28a845-733c-43c6-80c0-c1638129bed2,B,1
2026-01-08,acfcc81b-f4f4-410b-bb0d-0e308de63623,S,1
2026-01-08,addcb20d-258a-4d2e-833c-7bf6c8c146f7,S,1
2026-01-08,b08b6d32-52b1-402b-8a11-9299eaeec41c,A,1
2026-01-08,b0d6954b-3b46-4a16-a10e-73255da975f9,B,2
2026-01-08,b247ee58-503d-43a3-8d80-d51f22ee5ea2,A,1
2026-01-08,b8e89604-ff45-4cda-bd3e-e2f7030fa04c,A,1
2026-01-08,bb4a628e-b355-4bc8-ae1e-dfb60f56e661,S,1
2026-01-08,bc5b1fb5-b5ae-49ab-949f-9d3cc655db83,A,2
2026-01-08,bcf6d70c-a3e4-48ea-8090-331d6f216e0b,A,2
2026-01-08,c1076763-dec5-47bf-9a15-16bd11f4caba,A,3
2026-01-08,c593ce5a-5e7c-4564-a15f-43db32d93016,A,1
2026-01-08,c593ce5a-5e7c-4564-a15f-43db32d93016,S,1
2026-01-08,cad22e8b-e8fc-4f7d-9dc0-c6e2dbff23d2,A,2
2026-01-08,cad22e8b-e8fc-4f7d-9dc0-c6e2dbff23d2,S,1
2026-01-08,ccfc1eb4-8b2b-47e2-a586-293eb7e59308,S,1
2026-01-08,cd5aa6c6-99f7-4a7c-aff3-80f7d2d189e7,A,1
2026-01-08,cd5aa6c6-99f7-4a7c-aff3-80f7d2d189e7,S,7
2026-01-08,ce0f5f05-b9f5-4dd4-9047-3f66c795bcb8,B,1
2026-01-08,ce12c43a-0471-4d6d-b59a-2945026ea1bf,S,1
2026-01-08,cf96a9c6-9f26-4d6e-b444-524c2946fe4c,B,1
2026-01-08,cf96a9c6-9f26-4d6e-b444-524c2946fe4c,S,1
2026-01-08,d0af3af8-5faf-4934-9b70-9f2998914167,S,1
2026-01-08,d3cd21a3-5361-4329-8ee0-cfb1378311ff,A,6
2026-01-08,d3cd21a3-5361-4329-8ee0-cfb1378311ff,B,1
2026-01-08,d4d8c35f-77f7-422f-9cbc-3668b3bc4169,A,1
2026-01-08,d59805b6-feae-4b90-a3fe-ed743b9720ff,A,1
2026-01-08,d66107a1-05c3-4d4b-bd77-122912b59058,S,7
2026-01-08,d6fcb59a-a96b-4107-9fff-7174ded50f9a,A,3
2026-01-08,d6fecf62-8b3d-4058-a4dc-dbb15ef99a0a,S,2
2026-01-08,dafabc64-55af-4c47-af4e-7a62cc039bc2,S,1
2026-01-08,e089eb44-2e79-4898-ae4a-58ed4aec99b3,S,1
2026-01-08,e0d66bd2-9c6a-4f15-b4cf-cfacd27fdbd9,S,1
2026-01-08,e52ebb29-2f16-4d3e-823a-5437dabfed8d,A,4
2026-01-08,e8813acf-6f36-4183-bcfe-7b3e2a3e37c9,A,2
2026-01-08,e937142c-ee13-4729-a0d1-91b74b5e3bc1,S,3
2026-01-08,e95582cd-fb73-42c7-9f97-2232d1e57da5,A,1
2026-01-08,eaad60a2-f5b2-45d1-a152-6eebfb676418,A,4
2026-01-08,eb70076e-f663-4757-92eb-60d1286a5079,A,2
2026-01-08,ee5b8a70-36b1-4993-8fba-9d77a28003eb,A,1
2026-01-08,f187ba5d-faef-4811-848e-2a1ea2b096a6,A,1
2026-01-08,f187ba5d-faef-4811-848e-2a1ea2b096a6,S,1
2026-01-08,f2c8c8ec-2e30-4c63-907c-a0edaefd4726,S,1
2026-01-08,f2f9c72a-90fa-4809-8e2f-21db305ee74f,A,3
2026-01-08,f790c8f8-1934-4470-802f-0864014ada97,S,1
2026-01-08,f827651f-3b84-44ce-94bb-4471f972148c,S,12
2026-01-08,f9d45c88-1520-4de6-b24c-1863e33743a8,S,2
2026-01-08,feedf00c-e0b0-4715-86a9-c971caf19a2d,S,1
2026-01-08,ffc89e1b-e3ec-4a2e-96ca-23803cf6e60a,S,3
2026-01-09,012c274e-6474-4cca-833c-b51f1b03f074,S,1
2026-01-09,023dada1-cbf7-42ad-8782-0f32e98f73b8,S,1
2026-01-09,0af18c28-0d86-44d3-b3fd-22ee3386180f,S,1
2026-01-09,0d30a093-bfd7-4708-a01d-94cc2e07f1a1,S,1
2026-01-09,0d759cd5-b15f-4053-99d1-ab823236f54f,A,4
2026-01-09,0ead537e-01e4-4d8c-8cb4-8c3fb2c3c48b,A,2
2026-01-09,0ead537e-01e4-4d8c-8cb4-8c3fb2c3c48b,S,4
2026-01-09,1197c629-fa93-41b1-800b-835d10f5b361,S,1
2026-01-09,12fb1cf7-34b1-4117-aa0c-eaec2556518c,A,1
2026-01-09,15259d91-ed0f-4114-9b57-b3736bb20cae,S,2
2026-01-09,15febace-4a17-40bf-b022-c3bb5ecce76d,S,1
2026-01-09,160a85a2-669a-4763-9931-2ca7f833c744,A,4
2026-01-09,16224ae5-5561-48fc-99af-46c3aeb1ef19,A,3
2026-01-09,1aebba0d-8ba7-4ab2-8b56-27457c3938e0,A,2
2026-01-09,1c08784f-cfa9-42c8-acc8-2e97282c0763,S,1
2026-01-09,1d2c5545-6b93-4116-a779-6bb22b070e68,S,1
2026-01-09,2394408f-c95f-4ed0-9d70-86c3eff32992,S,2
2026-01-09,260a8a5b-84ff-4ec9-9121-d4fc72bb7eda,A,1
2026-01-09,29a47f5f-7a5b-41a6-9ee6-b3166bba9517,S,2
2026-01-09,2c8a6d6f-fe59-4a16-b944-cdf70d639252,S,2
2026-01-09,3188b449-f8ee-47d6-89f7-aa2c94b96b47,A,3
2026-01-09,31e0612b-c111-4a8b-87fc-ec201cac0aa4,A,4
2026-01-09,359e02a8-8c12-4a72-9da6-6e3db5241917,A,1
2026-01-09,3855d062-b8d8-4412-8836-5bdff6d750bb,A,4
2026-01-09,39358caa-0199-4459-890b-99431b09be1c,S,3
2026-01-09,39faaaef-81be-4e0e-ad00-7bd067dbba80,A,2
2026-01-09,3a1c5b9e-d764-444a-a242-1c1353fe63b8,A,2
2026-01-09,3bbdc4d7-cfc8-42d2-810f-6303cef338ef,S,1
2026-01-09,3ef75b87-6c32-43d4-83b7-2e6e6cebf95d,S,1
2026-01-09,40c4fb1f-acc7-4cd8-a5ac-b4a8ef8d6509,A,1
2026-01-09,4253cf28-64af-4ee0-bed5-5fa406e233d1,B,1
2026-01-09,49356655-b771-4e28-b690-32c83144feb5,A,3
2026-01-09,4a6d6204-0bf4-44d0-8081-82af8d718f6e,S,1
2026-01-09,4aa9b99a-4560-480f-af08-64082382c3bc,S,2
2026-01-09,4bbdfdff-4700-42cf-8480-ba1d7507d642,S,1
2026-01-09,4bfed0da-e629-4406-96dc-2bfcd7af9e5d,S,2
2026-01-09,4dc81460-ab81-453c-bc20-c8306cdfa99d,A,3
2026-01-09,5164b318-903a-4ac3-a8b2-da153d6810fd,A,1
2026-01-09,533e2688-f407-4fce-829b-bd28b2cbeee6,A,1
2026-01-09,533e2688-f407-4fce-829b-bd28b2cbeee6,S,3
2026-01-09,53b6d7bd-2f7d-407f-b7b3-50422e40ed84,S,1
2026-01-09,54fc3ef0-14e3-4b13-8230-a3f90320fe7d,S,2
2026-01-09,56850eac-66dd-4b68-bc23-3ab7402e835f,S,1
2026-01-09,59906dba-c56c-4040-b4d7-d4488913b1cf,S,1
2026-01-09,59a210f9-9678-48f1-9aa5-311e1a30c792,A,4
2026-01-09,5a1d5c9f-180e-4263-8873-ffb49ec59867,B,1
2026-01-09,5cf537cf-01fa-4838-8736-e5778f71d4c9,S,2
2026-01-09,6402458e-3a50-4af0-be46-f003b0ef0e19,S,1
2026-01-09,6418d49f-dbb6-4f35-b50f-0d6a552aafbe,A,1
2026-01-09,65ad41f2-ecdb-4014-8c81-c89d805b9062,A,1
2026-01-09,660d87f4-77f8-44e3-a7f7-c6c0be7dc03d,A,1
2026-01-09,6721f188-4f0b-48b8-8ab3-ee3823c7f96a,A,2
2026-01-09,6a1b860b-21d5-436b-a4a0-5228731acc3f,B,1
2026-01-09,703fba7a-a18b-4a4a-ac86-a2245d5944f7,S,1
2026-01-09,724c7a16-7a90-4630-bf57-d7fd19e8f4a6,A,1
2026-01-09,73d16c3e-e5f1-4cd0-a925-7ce5c0f3f595,A,6
2026-01-09,74320bf4-2e3f-41c2-9327-2acf0b40f953,A,1
2026-01-09,75d188ea-ed86-42e0-91be-c03d3b95a94a,S,2
2026-01-09,77a5c28f-e9ec-40bf-91dd-a5027de55521,S,3
2026-01-09,79eb4596-5cb7-44be-94f7-a06dac86d180,A,2
2026-01-09,79eb4596-5cb7-44be-94f7-a06dac86d180,S,2
2026-01-09,7d7611e1-525a-43ea-a2f1-7fed01920807,A,1
2026-01-09,81f0585f-31fc-4b1b-a2fe-1fd959f2d969,A,2
2026-01-09,8299d5bb-6d61-43ac-9e23-be05025cd6d6,S,1
2026-01-09,868f30d0-45d3-4695-9295-03e24956b4fa,S,1
2026-01-09,87910721-75e7-4dd0-ac39-9d4bb3b5c6fd,A,2
2026-01-09,87910721-75e7-4dd0-ac39-9d4bb3b5c6fd,S,4
2026-01-09,8c6dd2ce-a611-4abe-8dcd-5c4bf416c59d,A,1
2026-01-09,8c80006f-32d9-47c7-a884-f10050d0a37c,A,1
2026-01-09,8d2f806f-616a-4183-91b9-ed7e33f028eb,A,1
2026-01-09,8fca391e-2898-4227-a161-fbc56520262c,S,1
2026-01-09,8fcef674-4dc4-4983-82c5-d0d3a4254845,A,1
2026-01-09,92eec975-16c0-46bc-b7a2-413ae8db3b0c,S,1
2026-01-09,92ff6b9f-004c-4185-9832-40535e62bea3,B,1
2026-01-09,936e269e-cb97-4f90-b8ed-d662e2969ecf,S,1
2026-01-09,95f0bfa3-ffce-4201-ad50-d062776d80eb,S,1
2026-01-09,9972d575-aa61-4eeb-8a54-44e20df1764d,B,1
2026-01-09,9d7187ab-f6b2-4abd-9037-48048fd946a4,A,2
2026-01-09,9f975c6f-7b60-4281-a200-d1381a9e4517,S,3
2026-01-09,a71d184f-a12a-48b6-8257-f34e3b992a38,S,1
2026-01-09,aaf715bd-3ef5-48c5-931c-ad0d793bdfb6,S,1
2026-01-09,b06bb8e2-c037-480d-93bb-3e450158081d,S,1
2026-01-09,b0fa9543-dd79-4e50-a352-f0e56d4a9b45,A,2
2026-01-09,b324c192-b40d-420d-aa75-e38f7d0501b3,A,1
2026-01-09,b55597ac-d80b-4f0e-a437-489c48a33422,A,3
2026-01-09,b75af1a3-edff-44bc-b90c-61df05f0141d,S,4
2026-01-09,b761a2c0-821f-47bd-a2b2-2acd19bfedf7,A,2
2026-01-09,bb275c50-3999-4859-b716-0be5655dd65a,B,1
2026-01-09,bb27bc27-090e-4033-a117-bb1e1de9494a,A,1
2026-01-09,be153131-8be1-472e-9ef0-f0270ae35584,A,2
2026-01-09,bef2682c-35b0-4887-80f5-62dc8bdb230c,A,3
2026-01-09,c09177d9-e874-4c6c-81e1-63a2b32efaae,A,1
2026-01-09,c12a096f-a752-41d1-ba1f-097b3710bde8,S,2
2026-01-09,c16b624e-4d74-4e25-b1dc-bddd6c9bc72f,S,1
2026-01-09,c975738f-6b69-4b1e-8432-c2e7efcf851b,A,1
2026-01-09,c9f0f04b-279e-493c-a621-aac4e1742647,A,2
2026-01-09,cad22e8b-e8fc-4f7d-9dc0-c6e2dbff23d2,S,2
2026-01-09,ce0cb3e1-04f4-461c-b2a2-9277d0f1717d,A,1
2026-01-09,cf96a9c6-9f26-4d6e-b444-524c2946fe4c,S,2
2026-01-09,cfc52978-ac78-46d2-8643-b957ef52d485,S,1
2026-01-09,d1dfcea3-00f5-436c-aad4-e488051f50c3,A,1
2026-01-09,d2a7eb21-9d43-4e29-9168-543a4a979f08,A,1
2026-01-09,d3cd21a3-5361-4329-8ee0-cfb1378311ff,A,3
2026-01-09,d486a9ac-6f9d-42e6-a555-dbe07225a2b7,S,4
2026-01-09,d544886c-0ce3-4488-927a-7c15ad5389a0,A,3
2026-01-09,d66107a1-05c3-4d4b-bd77-122912b59058,S,8
2026-01-09,d78151c0-99d8-457c-8f70-d9a400cf3b2f,S,1
2026-01-09,d7d2d31d-f028-474d-8e20-c5324deec4e0,A,1
2026-01-09,d92fbd0c-f9d0-4466-b3e9-4fd55f412f71,S,1
2026-01-09,da456017-d888-4548-b592-6e5f57e0baa2,S,1
2026-01-09,dafab331-0dfe-4583-abee-19741175ac02,A,1
2026-01-09,dc65aced-fce5-45d1-a6ee-3d369f45df45,S,1
2026-01-09,dea59f9a-848c-47d2-87b3-5c1cf5dde8ed,S,1
2026-01-09,df8a6956-9b56-4ac6-a069-b36f50281b67,S,1
2026-01-09,e06bbfe5-770c-41ba-899d-d9b3989eb682,S,1
2026-01-09,e1ea4e59-66cc-45f6-9e90-35037e4ff198,A,1
2026-01-09,e29f6124-2dbf-4b18-b8f9-6a71e6d3daa7,S,1
2026-01-09,e4beb2ca-b95a-40d7-b0b0-93a47538417b,S,1
2026-01-09,e4fa9fcc-4414-4750-ba87-11e1eb83d3ee,S,8
2026-01-09,e52ebb29-2f16-4d3e-823a-5437dabfed8d,A,1
2026-01-09,e690887e-5851-4e1d-8068-4d9f5af5ea42,S,3
2026-01-09,e6cc344f-1018-4f42-ab94-cde1888ee6c8,S,2
2026-01-09,e9c5bef0-939f-42cf-9b12-a7ef8ca2001f,S,1
2026-01-09,ea93d5f1-f475-4683-a086-2f38bcbcf183,A,2
2026-01-09,ed1e1d76-0833-413f-accb-f8f6bb000140,B,1
2026-01-09,eeb17f52-15c8-471c-8864-b906b9a0f195,S,1
2026-01-09,f13d0644-7dbe-4300-88c5-23049e29f9ee,A,6
2026-01-09,f827651f-3b84-44ce-94bb-4471f972148c,S,18
2026-01-09,f98b34f4-8342-4cb4-b575-439fd947ecc3,S,2
2026-01-09,f9d45c88-1520-4de6-b24c-1863e33743a8,S,1
2026-01-09,fa168a8a-7fb6-4e6d-9002-88888215dc9f,A,2
2026-01-09,fb92e979-e805-4559-a0de-642825e157d7,S,1
2026-01-09,fd7f9736-47e5-48e6-a0ed-9e74a79fd7fc,A,1
2026-01-09,ff8b7c36-4401-4631-81d4-cb9e2b59903c,A,1
2026-01-10,054e08bf-fd45-43f6-a124-ffc6f8645a98,A,2
2026-01-10,0eb4000e-b3cc-405a-9b0a-c5bc48d57ae2,A,1
2026-01-10,1627a5d0-312a-44ca-8c02-63cd74c8219c,B,1
2026-01-10,18d6bd80-9ade-472f-abb3-ea5a73d1d5b1,A,8
2026-01-10,1d0346ad-9e15-4df7-aaaf-8f54706c866f,A,4
2026-01-10,22d570be-a495-41c8-b206-813a54056eb0,A,4
2026-01-10,23af4676-e739-4acb-a30d-af68112a0938,A,4
2026-01-10,25f8397d-4821-436c-8142-9505698cc552,A,1
2026-01-10,25f8397d-4821-436c-8142-9505698cc552,S,2
2026-01-10,27856bd1-7d52-4e2f-8976-70d69e8b5732,A,1
2026-01-10,29590d44-1451-459e-9e62-eb8fb9b213e9,A,1
2026-01-10,296b5b97-a3c6-46dd-9426-d84c264b2af9,A,4
2026-01-10,29a072cc-5981-4989-a29e-6ab51cc242dd,S,1
2026-01-10,2b7d0ee5-68dc-4200-8763-4bed5e374eca,S,1
2026-01-10,2d44f88f-b81a-460d-bbf7-461b395d9554,A,1
2026-01-10,2f8128ee-b505-4ad3-9e06-924a253ac1e7,A,4
2026-01-10,30696e37-819d-4a16-94b1-798616c5358d,S,1
2026-01-10,3239f3d0-9de2-4f2d-bc18-a1a5d81ba2b9,S,1
2026-01-10,34cfb7d0-da2a-45b4-96a9-063cb7fbde6b,S,1
2026-01-10,376cb3f3-54fd-40d4-bcc2-6bd339650226,C,1
2026-01-10,3a1770f6-2590-4d26-afc3-7e2ed862e3ca,S,2
2026-01-10,3a1c5b9e-d764-444a-a242-1c1353fe63b8,A,2
2026-01-10,3a1c5b9e-d764-444a-a242-1c1353fe63b8,S,2
2026-01-10,3a43fc51-861a-48db-a6f2-fa058c813308,A,1
2026-01-10,3bbdc4d7-cfc8-42d2-810f-6303cef338ef,S,5
2026-01-10,3c202291-bc5b-4348-9af5-0dd1f37f156d,A,3
2026-01-10,3c202291-bc5b-4348-9af5-0dd1f37f156d,S,1
2026-01-10,3f5bc8e4-2cd7-449f-a3ae-0798bf9bea23,S,1
2026-01-10,4485d71a-b3ea-413f-87ea-ca2d4dbdcdc8,S,2
2026-01-10,448c109c-02fd-4da4-bbbf-10e4f370a42d,A,1
2026-01-10,45180634-eea3-4caf-8e96-6f12e839362f,S,2
2026-01-10,46349978-77b8-4b3c-ad9c-9a886d78fc2c,S,1
2026-01-10,468cfc5b-9ae4-495f-811e-c1bf664c6000,A,1
2026-01-10,48192551-a08f-4af9-8eab-1f355ad4a0de,A,2
2026-01-10,48192551-a08f-4af9-8eab-1f355ad4a0de,B,1
2026-01-10,4aeefc48-e1a9-43e6-a68e-286830a893df,S,1
2026-01-10,51c1db87-b59b-4c15-a88a-f2cb67cb5b29,S,1
2026-01-10,5336e1a8-847f-4452-b970-95d3ee46c4f3,S,2
2026-01-10,533e2688-f407-4fce-829b-bd28b2cbeee6,S,4
2026-01-10,555f01de-dc41-461a-b4f0-ce3221019b0d,A,2
2026-01-10,555f01de-dc41-461a-b4f0-ce3221019b0d,S,2
2026-01-10,5571e1fa-a6aa-44c2-8504-29f91ea0b972,S,2
2026-01-10,55b97402-ea26-48e9-a190-d76ae9226ca9,A,1
2026-01-10,56f860cd-0195-441b-91d8-5ee3e6462d53,S,1
2026-01-10,59621fb0-c2ba-4328-be01-2b1de746e27b,A,1
2026-01-10,59621fb0-c2ba-4328-be01-2b1de746e27b,S,1
2026-01-10,59a210f9-9678-48f1-9aa5-311e1a30c792,A,1
2026-01-10,6421c9b9-adff-493d-b88f-8d2facc2a9f4,A,1
2026-01-10,6421c9b9-adff-493d-b88f-8d2facc2a9f4,B,1
2026-01-10,6566bf8c-2138-480c-9418-33aeb42c196a,A,1
2026-01-10,664a76ee-907d-41d0-844f-29743924213e,A,1
2026-01-10,6a6bb732-1c3b-4e7e-b55d-84d203ac43a2,A,2
2026-01-10,6af80e52-80ab-49b9-9ab0-73a0744c825f,A,1
2026-01-10,6f3058a3-bb41-4e5d-b6d2-a26d43aa4095,A,1
2026-01-10,6f3500c8-08f7-4216-b0e7-ebd42ab40584,A,3
2026-01-10,76072381-cfcf-4728-88b6-d8ff21a1e6e3,S,1
2026-01-10,7bad5bf6-6d8e-40a6-bbc9-10cff2a1e221,S,1
2026-01-10,7e8fbacd-9a42-49f2-959d-e57ffefd370d,B,1
2026-01-10,7ebc1a66-b42c-45c6-9a9b-27f9e5056ab6,S,1
2026-01-10,8110b101-2cb5-4cb5-ab17-653fbe7bd5ba,A,2
2026-01-10,81f0585f-31fc-4b1b-a2fe-1fd959f2d969,S,1
2026-01-10,84424e39-3147-46b7-ad8e-7a663ca5252f,S,1
2026-01-10,86b02dae-cc3f-44b6-a41d-f897d21e37d0,A,1
2026-01-10,885a0193-a955-4182-8697-1f3c0969cdfc,A,1
2026-01-10,885a0193-a955-4182-8697-1f3c0969cdfc,S,1
2026-01-10,8c655b60-f92b-42c5-bbe9-c9ee47c0061c,S,1
2026-01-10,92f9b8c5-c6d8-4767-a0a8-7dfd427ca8e2,A,4
2026-01-10,9426a313-faa2-4537-9a04-86a702832a05,A,1
2026-01-10,9728a158-f24a-476c-bc3d-a396b5ec03f6,A,1
2026-01-10,9a300369-c745-4f72-a47b-af564a156356,S,1
2026-01-10,9b27de8b-6534-4d88-be60-1b2babd6e319,A,1
2026-01-10,a6de68f3-fdfa-46bb-bb17-92b86b7be147,A,1
2026-01-10,ac8b943b-ee46-4647-b700-9716393fe597,B,1
2026-01-10,af2e83a5-7cd7-4510-9a59-83970c5e4cbb,A,1
2026-01-10,af2e83a5-7cd7-4510-9a59-83970c5e4cbb,S,1
2026-01-10,b2064271-134e-4cae-9e4e-fd5fbe4ea511,A,2
2026-01-10,b21d34fb-682e-4562-ba88-f5ad42b1fbd1,A,2
2026-01-10,b247ee58-503d-43a3-8d80-d51f22ee5ea2,A,1
2026-01-10,b742d16a-3578-48ef-a4ae-0402dbbdecf5,C,1
2026-01-10,bde7ab2e-c47d-4b32-9d76-0df83a3fee9d,S,3
2026-01-10,c3b54aa8-cd31-4308-bea7-fe088d834f61,A,5
2026-01-10,c5aacda1-2b2a-4868-9fe9-9d8cc6b5596b,A,1
2026-01-10,c626d4c1-9587-46cb-a4a9-5d5cb23d1aa4,A,1
2026-01-10,c9f0f04b-279e-493c-a621-aac4e1742647,A,5
2026-01-10,d3cd21a3-5361-4329-8ee0-cfb1378311ff,A,3
